36
1	-15.9
2	-13.45
3	-9.95
4	-5.65
5	-0.65
6	2.0
7	6.85
8	6.15
9	2.3
10	-5.3
11	-13.5
12	-18.75
13	-18.9
14	-13.35
15	-12.15
16	-5.0
17	-1.0
18	2.05
19	4.8
20	4.3
21	1.65
22	-5.1
23	-11.8
24	-16.35
25	-19.1
26	-14.3
27	-11.95
28	-6.3
29	-0.7
30	2.45
31	5.15
32	4.9
33	1.05
34	-6.3
35	-13.7
36	-16.8
