1	31
DEPTH	TEMP
0	-1.3177747
0.5	-0.37341905
1	-0.004703416
1.5	-0.20687144
2	-0.41735995
2.5	-0.6167897
3	-0.8511834
3.5	-1.2465191
4	-1.5350338
4.5	-1.736305
5	-1.8723136
6	-2.016713
7	-2.0820074
8	-2.1170151
9	-2.1363304
10	-2.1419733
12	-2.1410573
14	-2.135918
16	-2.1272762
18	-2.1158097
20	-2.102095
30	-2.0110664
40	-1.9025179
50	-1.7876981
60	-1.6735593
70	-1.5647978
80	-1.4653028
90	-1.3771601
100	-1.3020291
110	-1.2413924
120	-1.1963651
