1	31
DEPTH	TEMP
0	-3.0132127
0.5	-2.1883125
1	-1.6047299
1.5	-1.2668122
2	-1.1454444
2.5	-1.2353196
3	-1.4506172
3.5	-1.693876
4	-1.921969
4.5	-2.1185198
5	-2.2792552
6	-2.5001214
7	-2.6189744
8	-2.6743636
9	-2.6954753
10	-2.6996915
12	-2.6959448
14	-2.686046
16	-2.6712477
18	-2.651959
20	-2.6285818
30	-2.4670546
40	-2.27411
50	-2.0754616
60	-1.8845512
70	-1.7095318
80	-1.5569112
90	-1.4291397
100	-1.3270134
110	-1.2507993
120	-1.2006875
