1	31
DEPTH	TEMP
0	-1.9852471
0.5	-1.4715668
1	-1.1796731
1.5	-1.077474
2	-1.1101798
2.5	-1.2505554
3	-1.4346032
3.5	-1.6129769
4	-1.7664193
4.5	-1.8897406
5	-1.9841557
6	-2.1018674
7	-2.1596978
8	-2.1884928
9	-2.2053914
10	-2.2142262
12	-2.2216508
14	-2.225295
16	-2.2248285
18	-2.2202642
20	-2.2119396
30	-2.1280575
40	-2.0080175
50	-1.8741572
60	-1.7398573
70	-1.6131055
80	-1.4995282
90	-1.4013194
100	-1.3196425
110	-1.2553724
120	-1.2091851
