36
1	-17.05
2	-14.75
3	-12.0
4	-7.9
5	-2.5
6	0.3
7	5.6
8	5.0
9	0.85
10	-7.3
11	-15.2
12	-20.05
13	-20.05
14	-14.65
15	-14.1
16	-7.3
17	-2.95
18	0.4
19	3.6
20	3.2
21	0.15
22	-7.1
23	-13.55
24	-17.65
25	-20.2
26	-15.6
27	-13.9
28	-8.6
29	-2.65
30	0.8
31	3.95
32	3.75
33	-0.45
34	-8.3
35	-15.45
36	-18.15
