36
1	-15.9
2	-13.4
3	-9.95
4	-5.7
5	-0.65
6	1.9
7	6.75
8	6.05
9	2.25
10	-5.45
11	-13.6
12	-18.75
13	-18.9
14	-13.25
15	-12.05
16	-5.1
17	-1.1
18	1.95
19	4.75
20	4.2
21	1.6
22	-5.25
23	-11.85
24	-16.35
25	-19.1
26	-14.25
27	-11.85
28	-6.4
29	-0.8
30	2.35
31	5.05
32	4.8
33	1.0
34	-6.45
35	-13.8
36	-16.8
