36
1	-16.15
2	-13.65
3	-10.3
4	-6.1
5	-1.0
6	1.55
7	6.45
8	5.8
9	1.9
10	-5.8
11	-13.95
12	-18.95
13	-19.15
14	-13.5
15	-12.4
16	-5.5
17	-1.45
18	1.6
19	4.45
20	3.95
21	1.25
22	-5.6
23	-12.25
24	-16.55
25	-19.35
26	-14.45
27	-12.2
28	-6.8
29	-1.15
30	2.0
31	4.75
32	4.55
33	0.65
34	-6.8
35	-14.2
36	-17.0
