36
1	-16.45
2	-14.05
3	-10.9
4	-6.75
5	-1.55
6	1.05
7	6.2
8	5.55
9	1.55
10	-6.3
11	-14.4
12	-19.3
13	-19.45
14	-13.9
15	-13.0
16	-6.15
17	-2.0
18	1.15
19	4.2
20	3.7
21	0.85
22	-6.1
23	-12.7
24	-16.9
25	-19.65
26	-14.85
27	-12.8
28	-7.45
29	-1.7
30	1.55
31	4.5
32	4.3
33	0.25
34	-7.3
35	-14.65
36	-17.4
