36
1	-16.1
2	-13.55
3	-10.2
4	-5.9
5	-0.8
6	1.85
7	6.7
8	6.0
9	2.15
10	-5.65
11	-13.8
12	-19.0
13	-19.15
14	-13.45
15	-12.35
16	-5.25
17	-1.15
18	1.9
19	4.7
20	4.2
21	1.45
22	-5.45
23	-12.1
24	-16.65
25	-19.3
26	-14.4
27	-12.15
28	-6.55
29	-0.9
30	2.3
31	5.05
32	4.75
33	0.9
34	-6.65
35	-14.05
36	-17.15
