36
1	-15.25
2	-12.8
3	-9.25
4	-5.35
5	-0.1
6	2.35
7	7.05
8	6.35
9	2.55
10	-4.95
11	-13.05
12	-18.3
13	-18.35
14	-12.7
15	-11.4
16	-4.7
17	-0.45
18	2.45
19	5.05
20	4.55
21	1.9
22	-4.75
23	-11.3
24	-15.9
25	-18.55
26	-13.65
27	-11.2
28	-5.95
29	-0.2
30	2.85
31	5.35
32	5.1
33	1.3
34	-5.95
35	-13.3
36	-16.4
