36
1	-16.1
2	-13.65
3	-10.3
4	-5.95
5	-0.85
6	1.75
7	6.65
8	5.95
9	2.1
10	-5.6
11	-13.8
12	-18.95
13	-19.15
14	-13.55
15	-12.45
16	-5.3
17	-1.2
18	1.8
19	4.65
20	4.15
21	1.4
22	-5.4
23	-12.1
24	-16.55
25	-19.25
26	-14.5
27	-12.25
28	-6.6
29	-0.95
30	2.2
31	5.0
32	4.7
33	0.85
34	-6.6
35	-14.05
36	-17.05
