1	31
DEPTH	TEMP
0	-2.9539185
0.5	-2.1262841
1	-1.5439135
1.5	-1.2129754
2	-1.1026622
2.5	-1.2018757
3	-1.422272
3.5	-1.6685079
4	-1.8982853
4.5	-2.0955625
5	-2.256279
6	-2.475459
7	-2.591337
8	-2.6432822
9	-2.6610065
10	-2.662956
12	-2.6567764
14	-2.6447604
16	-2.628025
18	-2.6068518
20	-2.581534
30	-2.4076293
40	-2.1976388
50	-1.9820403
60	-1.7776685
70	-1.5933983
80	-1.4349974
90	-1.3039747
100	-1.2002414
110	-1.1233586
120	-1.0730714
